problem_id,dataset,model,n_steps,duration,event,first_error_step,n_errors,final_correct,error_vector
pw_84,proofwriter,llama3.2_3b,17,17,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_85,proofwriter,llama3.2_3b,29,29,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_86,proofwriter,llama3.2_3b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
pw_87,proofwriter,llama3.2_3b,7,7,0,,0,,"[0, 0, 0, 0, 0, 0, 0]"
pw_88,proofwriter,llama3.2_3b,9,9,1,8.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_89,proofwriter,llama3.2_3b,16,2,1,1.0,15,,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
pw_90,proofwriter,llama3.2_3b,11,11,1,10.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_91,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_92,proofwriter,llama3.2_3b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
pw_93,proofwriter,llama3.2_3b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
pw_94,proofwriter,llama3.2_3b,10,2,1,1.0,5,False,"[0, 1, 1, 0, 0, 1, 0, 1, 1, 0]"
pw_95,proofwriter,llama3.2_3b,12,12,1,11.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_96,proofwriter,llama3.2_3b,14,14,1,13.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_97,proofwriter,llama3.2_3b,9,2,1,1.0,5,False,"[0, 1, 0, 1, 0, 1, 0, 1, 1]"
pw_98,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_99,proofwriter,llama3.2_3b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
pw_100,proofwriter,llama3.2_3b,17,17,1,16.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_101,proofwriter,llama3.2_3b,18,18,1,17.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_102,proofwriter,llama3.2_3b,11,11,1,10.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_103,proofwriter,llama3.2_3b,7,1,1,0.0,7,False,"[1, 1, 1, 1, 1, 1, 1]"
pw_104,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_105,proofwriter,llama3.2_3b,11,11,1,10.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_106,proofwriter,llama3.2_3b,42,42,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_107,proofwriter,llama3.2_3b,37,37,1,36.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_108,proofwriter,llama3.2_3b,18,3,1,2.0,12,False,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0]"
pw_109,proofwriter,llama3.2_3b,7,3,1,2.0,4,False,"[0, 0, 1, 1, 1, 1, 0]"
pw_110,proofwriter,llama3.2_3b,14,14,1,13.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_111,proofwriter,llama3.2_3b,20,20,1,19.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_112,proofwriter,llama3.2_3b,11,5,1,4.0,7,False,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
pw_113,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_114,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_115,proofwriter,llama3.2_3b,11,11,1,10.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_116,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_117,proofwriter,llama3.2_3b,11,11,1,10.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_118,proofwriter,llama3.2_3b,21,21,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_119,proofwriter,llama3.2_3b,24,24,1,23.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_120,proofwriter,llama3.2_3b,25,25,1,24.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_121,proofwriter,llama3.2_3b,7,7,0,,0,,"[0, 0, 0, 0, 0, 0, 0]"
pw_122,proofwriter,llama3.2_3b,19,19,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_123,proofwriter,llama3.2_3b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
pw_124,proofwriter,llama3.2_3b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
pw_125,proofwriter,llama3.2_3b,22,2,1,1.0,18,,"[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
pw_126,proofwriter,llama3.2_3b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
pw_127,proofwriter,llama3.2_3b,38,38,1,37.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_128,proofwriter,llama3.2_3b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
pw_129,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_130,proofwriter,llama3.2_3b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
pw_131,proofwriter,llama3.2_3b,13,13,1,12.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_132,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_133,proofwriter,llama3.2_3b,17,17,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_134,proofwriter,llama3.2_3b,26,26,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_135,proofwriter,llama3.2_3b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
pw_136,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_137,proofwriter,llama3.2_3b,24,2,1,1.0,22,,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
pw_138,proofwriter,llama3.2_3b,24,24,1,23.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_139,proofwriter,llama3.2_3b,9,9,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_140,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_141,proofwriter,llama3.2_3b,12,12,1,11.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_142,proofwriter,llama3.2_3b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
pw_143,proofwriter,llama3.2_3b,34,34,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_144,proofwriter,llama3.2_3b,11,11,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_145,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_146,proofwriter,llama3.2_3b,12,12,1,11.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_147,proofwriter,llama3.2_3b,9,9,1,8.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_148,proofwriter,llama3.2_3b,24,24,1,23.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_149,proofwriter,llama3.2_3b,14,14,1,13.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_150,proofwriter,llama3.2_3b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
pw_151,proofwriter,llama3.2_3b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
pw_152,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_153,proofwriter,llama3.2_3b,24,24,1,23.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_154,proofwriter,llama3.2_3b,13,13,1,12.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_155,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_156,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_157,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_158,proofwriter,llama3.2_3b,26,26,1,25.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_159,proofwriter,llama3.2_3b,7,7,0,,0,,"[0, 0, 0, 0, 0, 0, 0]"
pw_160,proofwriter,llama3.2_3b,20,20,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_161,proofwriter,llama3.2_3b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
pw_162,proofwriter,llama3.2_3b,32,32,1,31.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_163,proofwriter,llama3.2_3b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
pw_164,proofwriter,llama3.2_3b,29,29,1,28.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_165,proofwriter,llama3.2_3b,9,9,1,8.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_166,proofwriter,llama3.2_3b,28,28,1,27.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_167,proofwriter,llama3.2_3b,9,9,1,8.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_168,proofwriter,llama3.2_3b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
pw_169,proofwriter,llama3.2_3b,11,11,1,10.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_170,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_171,proofwriter,llama3.2_3b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
pw_173,proofwriter,llama3.2_3b,31,31,1,30.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_174,proofwriter,llama3.2_3b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
pw_175,proofwriter,llama3.2_3b,7,7,0,,0,,"[0, 0, 0, 0, 0, 0, 0]"
pw_176,proofwriter,llama3.2_3b,8,3,1,2.0,5,False,"[0, 0, 1, 0, 1, 1, 1, 1]"
pw_177,proofwriter,llama3.2_3b,8,8,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0]"
pw_178,proofwriter,llama3.2_3b,19,19,1,18.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_179,proofwriter,llama3.2_3b,8,8,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0]"
pw_180,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_181,proofwriter,llama3.2_3b,11,11,1,10.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_182,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_183,proofwriter,llama3.2_3b,30,30,1,29.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_184,proofwriter,llama3.2_3b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
pw_185,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_186,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_187,proofwriter,llama3.2_3b,29,29,1,28.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_188,proofwriter,llama3.2_3b,19,6,1,5.0,8,False,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0]"
pw_189,proofwriter,llama3.2_3b,25,25,1,24.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_190,proofwriter,llama3.2_3b,11,6,1,5.0,2,False,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
pw_191,proofwriter,llama3.2_3b,25,25,1,24.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_192,proofwriter,llama3.2_3b,12,12,1,11.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_193,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_194,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_195,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_196,proofwriter,llama3.2_3b,21,5,1,4.0,8,False,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]"
pw_197,proofwriter,llama3.2_3b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
pw_198,proofwriter,llama3.2_3b,12,12,1,11.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_199,proofwriter,llama3.2_3b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
pw_200,proofwriter,llama3.2_3b,24,24,1,23.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_201,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_202,proofwriter,llama3.2_3b,10,2,1,1.0,8,False,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
pw_203,proofwriter,llama3.2_3b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
pw_204,proofwriter,llama3.2_3b,32,32,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_205,proofwriter,llama3.2_3b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
pw_206,proofwriter,llama3.2_3b,3,3,1,2.0,1,False,"[0, 0, 1]"
pw_207,proofwriter,llama3.2_3b,25,25,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_208,proofwriter,llama3.2_3b,15,15,1,14.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_209,proofwriter,llama3.2_3b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
pw_210,proofwriter,llama3.2_3b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
pw_211,proofwriter,llama3.2_3b,34,34,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_212,proofwriter,llama3.2_3b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
pw_213,proofwriter,llama3.2_3b,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
pw_214,proofwriter,llama3.2_3b,24,24,1,23.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_215,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_216,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_217,proofwriter,llama3.2_3b,10,2,1,1.0,7,False,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
pw_218,proofwriter,llama3.2_3b,11,11,1,10.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_219,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_220,proofwriter,llama3.2_3b,11,3,1,2.0,7,False,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]"
pw_221,proofwriter,llama3.2_3b,11,11,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_222,proofwriter,llama3.2_3b,3,3,1,2.0,1,False,"[0, 0, 1]"
pw_223,proofwriter,llama3.2_3b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
pw_224,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_225,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_226,proofwriter,llama3.2_3b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
pw_227,proofwriter,llama3.2_3b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
pw_228,proofwriter,llama3.2_3b,6,6,0,,0,,"[0, 0, 0, 0, 0, 0]"
pw_229,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_230,proofwriter,llama3.2_3b,21,21,1,20.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_231,proofwriter,llama3.2_3b,25,25,1,24.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_232,proofwriter,llama3.2_3b,7,2,1,1.0,6,False,"[0, 1, 1, 1, 1, 1, 1]"
pw_233,proofwriter,llama3.2_3b,9,9,1,8.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_234,proofwriter,llama3.2_3b,17,17,1,16.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_235,proofwriter,llama3.2_3b,17,17,1,16.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_236,proofwriter,llama3.2_3b,14,14,1,13.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_237,proofwriter,llama3.2_3b,16,2,1,1.0,15,False,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
pw_238,proofwriter,llama3.2_3b,26,2,1,1.0,19,,"[0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
pw_239,proofwriter,llama3.2_3b,4,4,0,,0,,"[0, 0, 0, 0]"
pw_240,proofwriter,llama3.2_3b,17,17,1,16.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_241,proofwriter,llama3.2_3b,9,9,1,8.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_242,proofwriter,llama3.2_3b,8,3,1,2.0,4,False,"[0, 0, 1, 0, 1, 1, 0, 1]"
pw_243,proofwriter,llama3.2_3b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
pw_245,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_246,proofwriter,llama3.2_3b,9,9,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_247,proofwriter,llama3.2_3b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
pw_248,proofwriter,llama3.2_3b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
pw_249,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_250,proofwriter,llama3.2_3b,23,23,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_251,proofwriter,llama3.2_3b,15,15,1,14.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_252,proofwriter,llama3.2_3b,18,18,1,17.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_253,proofwriter,llama3.2_3b,22,22,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_254,proofwriter,llama3.2_3b,9,9,1,8.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_255,proofwriter,llama3.2_3b,11,11,0,,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pw_256,proofwriter,llama3.2_3b,18,18,1,17.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_257,proofwriter,llama3.2_3b,14,14,1,13.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_258,proofwriter,llama3.2_3b,20,20,1,19.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_259,proofwriter,llama3.2_3b,25,25,1,24.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_260,proofwriter,llama3.2_3b,19,19,1,18.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_261,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_262,proofwriter,llama3.2_3b,24,24,1,23.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_263,proofwriter,llama3.2_3b,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
pw_264,proofwriter,llama3.2_3b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
pw_265,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_266,proofwriter,llama3.2_3b,3,3,1,2.0,1,False,"[0, 0, 1]"
pw_267,proofwriter,llama3.2_3b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
pw_268,proofwriter,llama3.2_3b,4,4,0,,0,,"[0, 0, 0, 0]"
